# ASCII 1D datafile generated by TiberCAD
# x Strain_11 Strain_22 Strain_33 Strain_12 Strain_23 Strain_13 Stress_11 Stress_22 Stress_33 Stress_12 Stress_23 Stress_13 Displacement_x Displacement_y Displacement_z 
1554.38 -1.86517e-14 0 0 0 0 0 -7.43459e-12 -1.93978e-12 -1.93978e-12 0 -1.32529e-28 0 1.98919e-10 0 0 
1554.43 -1.88738e-14 0 0 0 0 0 -7.52309e-12 -1.96287e-12 -1.96287e-12 0 -1.34106e-28 0 1.98919e-10 0 0 
1554.49 -1.88738e-14 0 0 0 0 0 -7.52309e-12 -1.96287e-12 -1.96287e-12 0 -1.34106e-28 0 1.98919e-10 0 0 
1554.54 -1.86517e-14 0 0 0 0 0 -7.43459e-12 -1.93978e-12 -1.93978e-12 0 -1.32529e-28 0 1.98919e-10 0 0 
1554.6 -1.84297e-14 0 0 0 0 0 -7.34608e-12 -1.91669e-12 -1.91669e-12 0 -1.30951e-28 0 1.98919e-10 0 0 
1554.65 -1.88738e-14 0 0 0 0 0 -7.52309e-12 -1.96287e-12 -1.96287e-12 0 -1.34106e-28 0 1.98919e-10 0 0 
1554.71 -1.90958e-14 0 0 0 0 0 -7.6116e-12 -1.98597e-12 -1.98597e-12 0 -1.35684e-28 0 1.98919e-10 0 0 
1554.76 -1.88738e-14 0 0 0 0 0 -7.52309e-12 -1.96287e-12 -1.96287e-12 0 -1.34106e-28 0 1.98919e-10 0 0 
1554.82 -1.88738e-14 0 0 0 0 0 -7.52309e-12 -1.96287e-12 -1.96287e-12 0 -1.34106e-28 0 1.98919e-10 0 0 
1554.87 -1.88738e-14 0 0 0 0 0 -7.52309e-12 -1.96287e-12 -1.96287e-12 0 -1.34106e-28 0 1.98919e-10 0 0 
1554.93 -1.84297e-14 0 0 0 0 0 -7.34608e-12 -1.91669e-12 -1.91669e-12 0 -1.30951e-28 0 1.98919e-10 0 0 
1554.98 -1.75415e-14 0 0 0 0 0 -6.99205e-12 -1.82432e-12 -1.82432e-12 0 -1.2464e-28 0 1.98919e-10 0 0 
1555.04 -1.75415e-14 0 0 0 0 0 -6.99205e-12 -1.82432e-12 -1.82432e-12 0 -1.2464e-28 0 1.98919e-10 0 0 
1555.09 -1.70974e-14 0 0 0 0 0 -6.81504e-12 -1.77813e-12 -1.77813e-12 0 -1.21485e-28 0 1.98919e-10 0 0 
1555.15 -1.64313e-14 0 0 0 0 0 -6.54952e-12 -1.70886e-12 -1.70886e-12 0 -1.16751e-28 0 1.98919e-10 0 0 
1555.2 -1.68754e-14 0 0 0 0 0 -6.72653e-12 -1.75504e-12 -1.75504e-12 0 -1.19907e-28 0 1.98919e-10 0 0 
1555.26 -1.75415e-14 0 0 0 0 0 -6.99205e-12 -1.82432e-12 -1.82432e-12 0 -1.2464e-28 0 1.98919e-10 0 0 
1555.31 -1.82077e-14 0 0 0 0 0 -7.25757e-12 -1.8936e-12 -1.8936e-12 0 -1.29373e-28 0 1.98919e-10 0 0 
1555.37 -1.88738e-14 0 0 0 0 0 -7.52309e-12 -1.96287e-12 -1.96287e-12 0 -1.34106e-28 0 1.98919e-10 0 0 
1555.42 -1.88738e-14 0 0 0 0 0 -7.52309e-12 -1.96287e-12 -1.96287e-12 0 -1.34106e-28 0 1.98919e-10 0 0 
1555.48 -1.90958e-14 0 0 0 0 0 -7.6116e-12 -1.98597e-12 -1.98597e-12 0 -1.35684e-28 0 1.98919e-10 0 0 
1555.53 -1.9984e-14 0 0 0 0 0 -7.96563e-12 -2.07834e-12 -2.07834e-12 0 -1.41995e-28 0 1.98919e-10 0 0 
1555.59 -1.9762e-14 0 0 0 0 0 -7.87712e-12 -2.05524e-12 -2.05524e-12 0 -1.40417e-28 0 1.98919e-10 0 0 
1555.64 -1.93179e-14 0 0 0 0 0 -7.70011e-12 -2.00906e-12 -2.00906e-12 0 -1.37262e-28 0 1.98919e-10 0 0 
1555.7 -1.9762e-14 0 0 0 0 0 -7.87712e-12 -2.05524e-12 -2.05524e-12 0 -1.40417e-28 0 1.98919e-10 0 0 
1555.75 -1.9762e-14 0 0 0 0 0 -7.87712e-12 -2.05524e-12 -2.05524e-12 0 -1.40417e-28 0 1.98919e-10 0 0 
1555.81 -1.86517e-14 0 0 0 0 0 -7.43459e-12 -1.93978e-12 -1.93978e-12 0 -1.32529e-28 0 1.98919e-10 0 0 
1555.86 -1.79856e-14 0 0 0 0 0 -7.16907e-12 -1.8705e-12 -1.8705e-12 0 -1.27795e-28 0 1.98919e-10 0 0 
1555.92 -1.79856e-14 0 0 0 0 0 -7.16907e-12 -1.8705e-12 -1.8705e-12 0 -1.27795e-28 0 1.98919e-10 0 0 
1555.97 -1.75415e-14 0 0 0 0 0 -6.99205e-12 -1.82432e-12 -1.82432e-12 0 -1.2464e-28 0 1.98919e-10 0 0 
1556.03 -1.68754e-14 0 0 0 0 0 -6.72653e-12 -1.75504e-12 -1.75504e-12 0 -1.19907e-28 0 1.98919e-10 0 0 
1556.08 -1.64313e-14 0 0 0 0 0 -6.54952e-12 -1.70886e-12 -1.70886e-12 0 -1.16751e-28 0 1.98919e-10 0 0 
1556.14 -1.64313e-14 0 0 0 0 0 -6.54952e-12 -1.70886e-12 -1.70886e-12 0 -1.16751e-28 0 1.98919e-10 0 0 
1556.19 -1.55431e-14 0 0 0 0 0 -6.19549e-12 -1.61648e-12 -1.61648e-12 0 -1.10441e-28 0 1.98919e-10 0 0 
1556.25 -1.44329e-14 0 0 0 0 0 -5.75295e-12 -1.50102e-12 -1.50102e-12 0 -1.02552e-28 0 1.98919e-10 0 0 
1556.3 -1.44329e-14 0 0 0 0 0 -5.75295e-12 -1.50102e-12 -1.50102e-12 0 -1.02552e-28 0 1.98919e-10 0 0 
1556.36 -1.44329e-14 0 0 0 0 0 -5.75295e-12 -1.50102e-12 -1.50102e-12 0 -1.02552e-28 0 1.98919e-10 0 0 
1556.41 -1.37668e-14 0 0 0 0 0 -5.48743e-12 -1.43174e-12 -1.43174e-12 0 -9.78188e-29 0 1.98919e-10 0 0 
1556.47 -1.33227e-14 0 0 0 0 0 -5.31042e-12 -1.38556e-12 -1.38556e-12 0 -9.46633e-29 0 1.98919e-10 0 0 
1556.52 -1.31006e-14 0 0 0 0 0 -5.22191e-12 -1.36247e-12 -1.36247e-12 0 -9.30856e-29 0 1.98919e-10 0 0 
1556.58 -1.28786e-14 0 0 0 0 0 -5.1334e-12 -1.33937e-12 -1.33937e-12 0 -9.15079e-29 0 1.98919e-10 0 0 
1556.63 -1.22125e-14 0 0 0 0 0 -4.86788e-12 -1.2701e-12 -1.2701e-12 0 -8.67747e-29 0 1.98919e-10 0 0 
1556.69 -1.13243e-14 0 0 0 0 0 -4.51386e-12 -1.17772e-12 -1.17772e-12 0 -8.04638e-29 0 1.98919e-10 0 0 
1556.74 -1.13243e-14 0 0 0 0 0 -4.51386e-12 -1.17772e-12 -1.17772e-12 0 -8.04638e-29 0 1.98919e-10 0 0 
1556.8 -1.17684e-14 0 0 0 0 0 -4.69087e-12 -1.22391e-12 -1.22391e-12 0 -8.36193e-29 0 1.98919e-10 0 0 
1556.85 -1.17684e-14 0 0 0 0 0 -4.69087e-12 -1.22391e-12 -1.22391e-12 0 -8.36193e-29 0 1.98919e-10 0 0 
1556.91 -1.15463e-14 0 0 0 0 0 -4.60236e-12 -1.20082e-12 -1.20082e-12 0 -8.20415e-29 0 1.98919e-10 0 0 
1556.96 -1.19904e-14 0 0 0 0 0 -4.77938e-12 -1.247e-12 -1.247e-12 0 -8.5197e-29 0 1.98919e-10 0 0 
1557.02 -1.17684e-14 0 0 0 0 0 -4.69087e-12 -1.22391e-12 -1.22391e-12 0 -8.36193e-29 0 1.98919e-10 0 0 
1557.07 -1.11022e-14 0 0 0 0 0 -4.42535e-12 -1.15463e-12 -1.15463e-12 0 -7.88861e-29 0 1.98919e-10 0 0 
1557.13 -1.11022e-14 0 0 0 0 0 -4.42535e-12 -1.15463e-12 -1.15463e-12 0 -7.88861e-29 0 1.98919e-10 0 0 
1557.18 -1.17684e-14 0 0 0 0 0 -4.69087e-12 -1.22391e-12 -1.22391e-12 0 -8.36193e-29 0 1.98919e-10 0 0 
1557.24 -1.19904e-14 0 0 0 0 0 -4.77938e-12 -1.247e-12 -1.247e-12 0 -8.5197e-29 0 1.98919e-10 0 0 
1557.29 -1.15463e-14 0 0 0 0 0 -4.60236e-12 -1.20082e-12 -1.20082e-12 0 -8.20415e-29 0 1.98919e-10 0 0 
1557.35 -1.11022e-14 0 0 0 0 0 -4.42535e-12 -1.15463e-12 -1.15463e-12 0 -7.88861e-29 0 1.98919e-10 0 0 
1557.4 -1.04361e-14 0 0 0 0 0 -4.15983e-12 -1.08535e-12 -1.08535e-12 0 -7.41529e-29 0 1.98919e-10 0 0 
1557.46 -1.08802e-14 0 0 0 0 0 -4.33684e-12 -1.13154e-12 -1.13154e-12 0 -7.73084e-29 0 1.98919e-10 0 0 
1557.51 -1.08802e-14 0 0 0 0 0 -4.33684e-12 -1.13154e-12 -1.13154e-12 0 -7.73084e-29 0 1.98919e-10 0 0 
1557.57 -1.02141e-14 0 0 0 0 0 -4.07132e-12 -1.06226e-12 -1.06226e-12 0 -7.25752e-29 0 1.98919e-10 0 0 
1557.62 -9.99201e-15 0 0 0 0 0 -3.98281e-12 -1.03917e-12 -1.03917e-12 0 -7.09975e-29 0 1.98919e-10 0 0 
1557.68 -9.99201e-15 0 0 0 0 0 -3.98281e-12 -1.03917e-12 -1.03917e-12 0 -7.09975e-29 0 1.98919e-10 0 0 
1557.73 -9.76996e-15 0 0 0 0 0 -3.89431e-12 -1.01608e-12 -1.01608e-12 0 -6.94198e-29 0 1.98919e-10 0 0 
1557.79 -9.10383e-15 0 0 0 0 0 -3.62879e-12 -9.46798e-13 -9.46798e-13 0 -6.46866e-29 0 1.98919e-10 0 0 
1557.84 -9.10383e-15 0 0 0 0 0 -3.62879e-12 -9.46798e-13 -9.46798e-13 0 -6.46866e-29 0 1.98919e-10 0 0 
1557.9 -9.54792e-15 0 0 0 0 0 -3.8058e-12 -9.92983e-13 -9.92983e-13 0 -6.7842e-29 0 1.98919e-10 0 0 
1557.95 -9.32587e-15 0 0 0 0 0 -3.71729e-12 -9.69891e-13 -9.69891e-13 0 -6.62643e-29 0 1.98919e-10 0 0 
1558.01 -9.32587e-15 0 0 0 0 0 -3.71729e-12 -9.69891e-13 -9.69891e-13 0 -6.62643e-29 0 1.98919e-10 0 0 
1558.06 -9.99201e-15 0 0 0 0 0 -3.98281e-12 -1.03917e-12 -1.03917e-12 0 -7.09975e-29 0 1.98919e-10 0 0 
1558.12 -9.76996e-15 0 0 0 0 0 -3.89431e-12 -1.01608e-12 -1.01608e-12 0 -6.94198e-29 0 1.98919e-10 0 0 
1558.17 -9.54792e-15 0 0 0 0 0 -3.8058e-12 -9.92983e-13 -9.92983e-13 0 -6.7842e-29 0 1.98919e-10 0 0 
1558.23 -9.76996e-15 0 0 0 0 0 -3.89431e-12 -1.01608e-12 -1.01608e-12 0 -6.94198e-29 0 1.98919e-10 0 0 
1558.28 -9.76996e-15 0 0 0 0 0 -3.89431e-12 -1.01608e-12 -1.01608e-12 0 -6.94198e-29 0 1.98919e-10 0 0 
1558.34 -1.04361e-14 0 0 0 0 0 -4.15983e-12 -1.08535e-12 -1.08535e-12 0 -7.41529e-29 0 1.98919e-10 0 0 
1558.39 -1.08802e-14 0 0 0 0 0 -4.33684e-12 -1.13154e-12 -1.13154e-12 0 -7.73084e-29 0 1.98919e-10 0 0 
1558.45 -1.08802e-14 0 0 0 0 0 -4.33684e-12 -1.13154e-12 -1.13154e-12 0 -7.73084e-29 0 1.98919e-10 0 0 
1558.5 -1.11022e-14 0 0 0 0 0 -4.42535e-12 -1.15463e-12 -1.15463e-12 0 -7.88861e-29 0 1.98919e-10 0 0 
1558.56 -1.13243e-14 0 0 0 0 0 -4.51386e-12 -1.17772e-12 -1.17772e-12 0 -8.04638e-29 0 1.98919e-10 0 0 
1558.61 -1.13243e-14 0 0 0 0 0 -4.51386e-12 -1.17772e-12 -1.17772e-12 0 -8.04638e-29 0 1.98919e-10 0 0 
1558.67 -1.06581e-14 0 0 0 0 0 -4.24834e-12 -1.10845e-12 -1.10845e-12 0 -7.57306e-29 0 1.98919e-10 0 0 
1558.72 -1.06581e-14 0 0 0 0 0 -4.24834e-12 -1.10845e-12 -1.10845e-12 0 -7.57306e-29 0 1.98919e-10 0 0 
1558.78 -1.15463e-14 0 0 0 0 0 -4.60236e-12 -1.20082e-12 -1.20082e-12 0 -8.20415e-29 0 1.98919e-10 0 0 
1558.83 -1.17684e-14 0 0 0 0 0 -4.69087e-12 -1.22391e-12 -1.22391e-12 0 -8.36193e-29 0 1.98919e-10 0 0 
1558.89 -1.15463e-14 0 0 0 0 0 -4.60236e-12 -1.20082e-12 -1.20082e-12 0 -8.20415e-29 0 1.98919e-10 0 0 
1558.94 -1.15463e-14 0 0 0 0 0 -4.60236e-12 -1.20082e-12 -1.20082e-12 0 -8.20415e-29 0 1.98919e-10 0 0 
1559 -1.15463e-14 0 0 0 0 0 -4.60236e-12 -1.20082e-12 -1.20082e-12 0 -8.20415e-29 0 1.98919e-10 0 0 
1559 -9.76996e-15 0 0 0 0 0 -3.89431e-12 -1.01608e-12 -1.01608e-12 0 -6.94198e-29 0 1.98919e-10 0 0 
1559.06 -1.04361e-14 0 0 0 0 0 -4.15983e-12 -1.08535e-12 -1.08535e-12 0 -7.41529e-29 0 1.98919e-10 0 0 
1559.11 -1.08802e-14 0 0 0 0 0 -4.33684e-12 -1.13154e-12 -1.13154e-12 0 -7.73084e-29 0 1.98919e-10 0 0 
1559.17 -1.04361e-14 0 0 0 0 0 -4.15983e-12 -1.08535e-12 -1.08535e-12 0 -7.41529e-29 0 1.98919e-10 0 0 
1559.22 -1.08802e-14 0 0 0 0 0 -4.33684e-12 -1.13154e-12 -1.13154e-12 0 -7.73084e-29 0 1.98919e-10 0 0 
1559.28 -1.11022e-14 0 0 0 0 0 -4.42535e-12 -1.15463e-12 -1.15463e-12 0 -7.88861e-29 0 1.98919e-10 0 0 
1559.33 -1.13243e-14 0 0 0 0 0 -4.51386e-12 -1.17772e-12 -1.17772e-12 0 -8.04638e-29 0 1.98919e-10 0 0 
1559.39 -1.17684e-14 0 0 0 0 0 -4.69087e-12 -1.22391e-12 -1.22391e-12 0 -8.36193e-29 0 1.98919e-10 0 0 
1559.44 -1.11022e-14 0 0 0 0 0 -4.42535e-12 -1.15463e-12 -1.15463e-12 0 -7.88861e-29 0 1.98919e-10 0 0 
1559.5 -1.06581e-14 0 0 0 0 0 -4.24834e-12 -1.10845e-12 -1.10845e-12 0 -7.57306e-29 0 1.98919e-10 0 0 
1559.55 -1.08802e-14 0 0 0 0 0 -4.33684e-12 -1.13154e-12 -1.13154e-12 0 -7.73084e-29 0 1.98919e-10 0 0 
1559.61 -1.15463e-14 0 0 0 0 0 -4.60236e-12 -1.20082e-12 -1.20082e-12 0 -8.20415e-29 0 1.98919e-10 0 0 
1559.66 -1.13243e-14 0 0 0 0 0 -4.51386e-12 -1.17772e-12 -1.17772e-12 0 -8.04638e-29 0 1.98919e-10 0 0 
1559.72 -1.06581e-14 0 0 0 0 0 -4.24834e-12 -1.10845e-12 -1.10845e-12 0 -7.57306e-29 0 1.98919e-10 0 0 
1559.77 -1.06581e-14 0 0 0 0 0 -4.24834e-12 -1.10845e-12 -1.10845e-12 0 -7.57306e-29 0 1.98919e-10 0 0 
1559.83 -1.06581e-14 0 0 0 0 0 -4.24834e-12 -1.10845e-12 -1.10845e-12 0 -7.57306e-29 0 1.98919e-10 0 0 
1559.88 -1.06581e-14 0 0 0 0 0 -4.24834e-12 -1.10845e-12 -1.10845e-12 0 -7.57306e-29 0 1.98919e-10 0 0 
1559.94 -1.11022e-14 0 0 0 0 0 -4.42535e-12 -1.15463e-12 -1.15463e-12 0 -7.88861e-29 0 1.98919e-10 0 0 
1559.99 -1.15463e-14 0 0 0 0 0 -4.60236e-12 -1.20082e-12 -1.20082e-12 0 -8.20415e-29 0 1.98919e-10 0 0 
1560.05 -1.17684e-14 0 0 0 0 0 -4.69087e-12 -1.22391e-12 -1.22391e-12 0 -8.36193e-29 0 1.98919e-10 0 0 
1560.1 -1.17684e-14 0 0 0 0 0 -4.69087e-12 -1.22391e-12 -1.22391e-12 0 -8.36193e-29 0 1.98919e-10 0 0 
1560.16 -1.13243e-14 0 0 0 0 0 -4.51386e-12 -1.17772e-12 -1.17772e-12 0 -8.04638e-29 0 1.98919e-10 0 0 
1560.21 -1.15463e-14 0 0 0 0 0 -4.60236e-12 -1.20082e-12 -1.20082e-12 0 -8.20415e-29 0 1.98919e-10 0 0 
1560.27 -1.17684e-14 0 0 0 0 0 -4.69087e-12 -1.22391e-12 -1.22391e-12 0 -8.36193e-29 0 1.98919e-10 0 0 
1560.32 -1.15463e-14 0 0 0 0 0 -4.60236e-12 -1.20082e-12 -1.20082e-12 0 -8.20415e-29 0 1.98919e-10 0 0 
1560.38 -1.15463e-14 0 0 0 0 0 -4.60236e-12 -1.20082e-12 -1.20082e-12 0 -8.20415e-29 0 1.98919e-10 0 0 
1560.43 -1.19904e-14 0 0 0 0 0 -4.77938e-12 -1.247e-12 -1.247e-12 0 -8.5197e-29 0 1.98919e-10 0 0 
1560.49 -1.24345e-14 0 0 0 0 0 -4.95639e-12 -1.29319e-12 -1.29319e-12 0 -8.83524e-29 0 1.98919e-10 0 0 
1560.54 -1.26565e-14 0 0 0 0 0 -5.0449e-12 -1.31628e-12 -1.31628e-12 0 -8.99301e-29 0 1.98919e-10 0 0 
1560.6 -1.26565e-14 0 0 0 0 0 -5.0449e-12 -1.31628e-12 -1.31628e-12 0 -8.99301e-29 0 1.98919e-10 0 0 
1560.65 -1.22125e-14 0 0 0 0 0 -4.86788e-12 -1.2701e-12 -1.2701e-12 0 -8.67747e-29 0 1.98919e-10 0 0 
1560.71 -1.17684e-14 0 0 0 0 0 -4.69087e-12 -1.22391e-12 -1.22391e-12 0 -8.36193e-29 0 1.98919e-10 0 0 
1560.76 -1.11022e-14 0 0 0 0 0 -4.42535e-12 -1.15463e-12 -1.15463e-12 0 -7.88861e-29 0 1.98919e-10 0 0 
1560.82 -1.13243e-14 0 0 0 0 0 -4.51386e-12 -1.17772e-12 -1.17772e-12 0 -8.04638e-29 0 1.98919e-10 0 0 
1560.87 -1.24345e-14 0 0 0 0 0 -4.95639e-12 -1.29319e-12 -1.29319e-12 0 -8.83524e-29 0 1.98919e-10 0 0 
1560.93 -1.28786e-14 0 0 0 0 0 -5.1334e-12 -1.33937e-12 -1.33937e-12 0 -9.15079e-29 0 1.98919e-10 0 0 
1560.98 -1.28786e-14 0 0 0 0 0 -5.1334e-12 -1.33937e-12 -1.33937e-12 0 -9.15079e-29 0 1.98919e-10 0 0 
1561.04 -1.28786e-14 0 0 0 0 0 -5.1334e-12 -1.33937e-12 -1.33937e-12 0 -9.15079e-29 0 1.98919e-10 0 0 
1561.09 -1.24345e-14 0 0 0 0 0 -4.95639e-12 -1.29319e-12 -1.29319e-12 0 -8.83524e-29 0 1.98919e-10 0 0 
1561.15 -1.22125e-14 0 0 0 0 0 -4.86788e-12 -1.2701e-12 -1.2701e-12 0 -8.67747e-29 0 1.98919e-10 0 0 
1561.2 -1.26565e-14 0 0 0 0 0 -5.0449e-12 -1.31628e-12 -1.31628e-12 0 -8.99301e-29 0 1.98919e-10 0 0 
1561.26 -1.28786e-14 0 0 0 0 0 -5.1334e-12 -1.33937e-12 -1.33937e-12 0 -9.15079e-29 0 1.98919e-10 0 0 
1561.31 -1.31006e-14 0 0 0 0 0 -5.22191e-12 -1.36247e-12 -1.36247e-12 0 -9.30856e-29 0 1.98919e-10 0 0 
1561.37 -1.37668e-14 0 0 0 0 0 -5.48743e-12 -1.43174e-12 -1.43174e-12 0 -9.78188e-29 0 1.98919e-10 0 0 
1561.42 -1.39888e-14 0 0 0 0 0 -5.57594e-12 -1.45484e-12 -1.45484e-12 0 -9.93965e-29 0 1.98919e-10 0 0 
1561.48 -1.37668e-14 0 0 0 0 0 -5.48743e-12 -1.43174e-12 -1.43174e-12 0 -9.78188e-29 0 1.98919e-10 0 0 
1561.53 -1.44329e-14 0 0 0 0 0 -5.75295e-12 -1.50102e-12 -1.50102e-12 0 -1.02552e-28 0 1.98919e-10 0 0 
1561.59 -1.5099e-14 0 0 0 0 0 -6.01847e-12 -1.5703e-12 -1.5703e-12 0 -1.07285e-28 0 1.98919e-10 0 0 
1561.64 -1.46549e-14 0 0 0 0 0 -5.84146e-12 -1.52411e-12 -1.52411e-12 0 -1.0413e-28 0 1.98919e-10 0 0 
1561.7 -1.33227e-14 0 0 0 0 0 -5.31042e-12 -1.38556e-12 -1.38556e-12 0 -9.46633e-29 0 1.98919e-10 0 0 
1561.75 -1.24345e-14 0 0 0 0 0 -4.95639e-12 -1.29319e-12 -1.29319e-12 0 -8.83524e-29 0 1.98919e-10 0 0 
1561.81 -1.19904e-14 0 0 0 0 0 -4.77938e-12 -1.247e-12 -1.247e-12 0 -8.5197e-29 0 1.98919e-10 0 0 
1561.86 -1.15463e-14 0 0 0 0 0 -4.60236e-12 -1.20082e-12 -1.20082e-12 0 -8.20415e-29 0 1.98919e-10 0 0 
1561.92 -1.13243e-14 0 0 0 0 0 -4.51386e-12 -1.17772e-12 -1.17772e-12 0 -8.04638e-29 0 1.98919e-10 0 0 
1561.97 -1.15463e-14 0 0 0 0 0 -4.60236e-12 -1.20082e-12 -1.20082e-12 0 -8.20415e-29 0 1.98919e-10 0 0 
1562.03 -1.19904e-14 0 0 0 0 0 -4.77938e-12 -1.247e-12 -1.247e-12 0 -8.5197e-29 0 1.98919e-10 0 0 
1562.08 -1.15463e-14 0 0 0 0 0 -4.60236e-12 -1.20082e-12 -1.20082e-12 0 -8.20415e-29 0 1.98919e-10 0 0 
1562.14 -1.08802e-14 0 0 0 0 0 -4.33684e-12 -1.13154e-12 -1.13154e-12 0 -7.73084e-29 0 1.98919e-10 0 0 
1562.19 -1.08802e-14 0 0 0 0 0 -4.33684e-12 -1.13154e-12 -1.13154e-12 0 -7.73084e-29 0 1.98919e-10 0 0 
1562.25 -1.08802e-14 0 0 0 0 0 -4.33684e-12 -1.13154e-12 -1.13154e-12 0 -7.73084e-29 0 1.98919e-10 0 0 
1562.3 -9.99201e-15 0 0 0 0 0 -3.98281e-12 -1.03917e-12 -1.03917e-12 0 -7.09975e-29 0 1.98919e-10 0 0 
1562.36 -9.54792e-15 0 0 0 0 0 -3.8058e-12 -9.92983e-13 -9.92983e-13 0 -6.7842e-29 0 1.98919e-10 0 0 
1562.41 -9.32587e-15 0 0 0 0 0 -3.71729e-12 -9.69891e-13 -9.69891e-13 0 -6.62643e-29 0 1.98919e-10 0 0 
1562.47 -8.43769e-15 0 0 0 0 0 -3.36327e-12 -8.7752e-13 -8.7752e-13 0 -5.99534e-29 0 1.98919e-10 0 0 
1562.52 -7.54952e-15 0 0 0 0 0 -3.00924e-12 -7.8515e-13 -7.8515e-13 0 -5.36425e-29 0 1.98919e-10 0 0 
1562.58 -7.54952e-15 0 0 0 0 0 -3.00924e-12 -7.8515e-13 -7.8515e-13 0 -5.36425e-29 0 1.98919e-10 0 0 
1562.63 -8.43769e-15 0 0 0 0 0 -3.36327e-12 -8.7752e-13 -8.7752e-13 0 -5.99534e-29 0 1.98919e-10 0 0 
1562.69 -8.88178e-15 0 0 0 0 0 -3.54028e-12 -9.23706e-13 -9.23706e-13 0 -6.31089e-29 0 1.98919e-10 0 0 
1562.74 -8.43769e-15 0 0 0 0 0 -3.36327e-12 -8.7752e-13 -8.7752e-13 0 -5.99534e-29 0 1.98919e-10 0 0 
1562.8 -8.43769e-15 0 0 0 0 0 -3.36327e-12 -8.7752e-13 -8.7752e-13 0 -5.99534e-29 0 1.98919e-10 0 0 
1562.85 -9.32587e-15 0 0 0 0 0 -3.71729e-12 -9.69891e-13 -9.69891e-13 0 -6.62643e-29 0 1.98919e-10 0 0 
1562.91 -9.32587e-15 0 0 0 0 0 -3.71729e-12 -9.69891e-13 -9.69891e-13 0 -6.62643e-29 0 1.98919e-10 0 0 
1562.96 -8.65974e-15 0 0 0 0 0 -3.45177e-12 -9.00613e-13 -9.00613e-13 0 -6.15312e-29 0 1.98919e-10 0 0 
1563.02 -8.88178e-15 0 0 0 0 0 -3.54028e-12 -9.23706e-13 -9.23706e-13 0 -6.31089e-29 0 1.98919e-10 0 0 
1563.07 -9.32587e-15 0 0 0 0 0 -3.71729e-12 -9.69891e-13 -9.69891e-13 0 -6.62643e-29 0 1.98919e-10 0 0 
1563.13 -9.54792e-15 0 0 0 0 0 -3.8058e-12 -9.92983e-13 -9.92983e-13 0 -6.7842e-29 0 1.98919e-10 0 0 
1563.18 -9.32587e-15 0 0 0 0 0 -3.71729e-12 -9.69891e-13 -9.69891e-13 0 -6.62643e-29 0 1.98919e-10 0 0 
1563.24 -8.88178e-15 0 0 0 0 0 -3.54028e-12 -9.23706e-13 -9.23706e-13 0 -6.31089e-29 0 1.98919e-10 0 0 
1563.29 -9.54792e-15 0 0 0 0 0 -3.8058e-12 -9.92983e-13 -9.92983e-13 0 -6.7842e-29 0 1.98919e-10 0 0 
1563.35 -9.99201e-15 0 0 0 0 0 -3.98281e-12 -1.03917e-12 -1.03917e-12 0 -7.09975e-29 0 1.98919e-10 0 0 
1563.4 -9.99201e-15 0 0 0 0 0 -3.98281e-12 -1.03917e-12 -1.03917e-12 0 -7.09975e-29 0 1.98919e-10 0 0 
1563.46 -1.04361e-14 0 0 0 0 0 -4.15983e-12 -1.08535e-12 -1.08535e-12 0 -7.41529e-29 0 1.98919e-10 0 0 
1563.51 -1.06581e-14 0 0 0 0 0 -4.24834e-12 -1.10845e-12 -1.10845e-12 0 -7.57306e-29 0 1.98919e-10 0 0 
1563.57 -1.08802e-14 0 0 0 0 0 -4.33684e-12 -1.13154e-12 -1.13154e-12 0 -7.73084e-29 0 1.98919e-10 0 0 
1563.62 -1.13243e-14 0 0 0 0 0 -4.51386e-12 -1.17772e-12 -1.17772e-12 0 -8.04638e-29 0 1.98919e-10 0 0 
1563.68 -1.08802e-14 0 0 0 0 0 -4.33684e-12 -1.13154e-12 -1.13154e-12 0 -7.73084e-29 0 1.98919e-10 0 0 
1563.73 -1.02141e-14 0 0 0 0 0 -4.07132e-12 -1.06226e-12 -1.06226e-12 0 -7.25752e-29 0 1.98919e-10 0 0 
1563.79 -9.99201e-15 0 0 0 0 0 -3.98281e-12 -1.03917e-12 -1.03917e-12 0 -7.09975e-29 0 1.98919e-10 0 0 
1563.84 -9.54792e-15 0 0 0 0 0 -3.8058e-12 -9.92983e-13 -9.92983e-13 0 -6.7842e-29 0 1.98919e-10 0 0 
1563.9 -9.10383e-15 0 0 0 0 0 -3.62879e-12 -9.46798e-13 -9.46798e-13 0 -6.46866e-29 0 1.98919e-10 0 0 
1563.95 -9.10383e-15 0 0 0 0 0 -3.62879e-12 -9.46798e-13 -9.46798e-13 0 -6.46866e-29 0 1.98919e-10 0 0 
1564.01 -9.32587e-15 0 0 0 0 0 -3.71729e-12 -9.69891e-13 -9.69891e-13 0 -6.62643e-29 0 1.98919e-10 0 0 
1564.06 -9.10383e-15 0 0 0 0 0 -3.62879e-12 -9.46798e-13 -9.46798e-13 0 -6.46866e-29 0 1.98919e-10 0 0 
1564.12 -8.88178e-15 0 0 0 0 0 -3.54028e-12 -9.23706e-13 -9.23706e-13 0 -6.31089e-29 0 1.98919e-10 0 0 
1564.17 -8.88178e-15 0 0 0 0 0 -3.54028e-12 -9.23706e-13 -9.23706e-13 0 -6.31089e-29 0 1.98919e-10 0 0 
