# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 ProbabilityDensity_0
# 3 ProbabilityDensity_1
# 4 ProbabilityDensity_2
# 5 ProbabilityDensity_3
# 6 ProbabilityDensity_4
# 7 ProbabilityDensity_5
# 8 ProbabilityDensity_6
# 9 ProbabilityDensity_7
# 10 ProbabilityDensity_8
# 11 ProbabilityDensity_9
# x ProbabilityDensity_0 ProbabilityDensity_1 ProbabilityDensity_2 ProbabilityDensity_3 ProbabilityDensity_4 ProbabilityDensity_5 ProbabilityDensity_6 ProbabilityDensity_7 ProbabilityDensity_8 ProbabilityDensity_9 
2.47475 158725 4435.72 7964.36 15869 28905.6 53427 106794 238862 563530 1.03537e+06 
2.57576 208133 5652.56 10095.1 19942.6 35879.3 65231.6 127657 278049 635184 1.12335e+06 
2.67677 270628 7137.15 12676.5 24821.5 44090.3 78801.9 150854 319587 705702 1.19834e+06 
2.77778 348854 8926.47 15764.9 30587.8 53619.6 94149.1 176143 362466 772132 1.25518e+06 
2.87879 445709 11055.4 19410.6 37307 64508.2 111198 203107 405353 831107 1.28886e+06 
2.9798 564262 13553.9 23653.3 45018.2 76741.1 129765 231132 446599 878994 1.29492e+06 
3.08081 707639 16443.3 28515.5 53722.5 90231 149537 259392 484280 912115 1.26995e+06 
3.18182 878843 19732.1 33995.6 63371.4 104801 170057 286852 516267 927026 1.21211e+06 
3.28283 1.08053e+06 23411.2 40060 73854 120171 190711 312287 540339 920845 1.12157e+06 
3.38384 1.31472e+06 27449 46635.7 84985.7 135945 210733 334321 554339 891627 1.00098e+06 
3.48485 1.58243e+06 31786.5 53603.2 96499.7 151608 229220 351502 556357 838714 855602 
3.58586 1.88334e+06 36333.2 60791.1 108042 166533 245160 362389 544950 763064 693358 
3.68687 2.21529e+06 40964.7 67973.8 119173 179993 257489 365678 519355 667473 524504 
3.78788 2.57396e+06 45521.3 74872.6 129378 191194 265155 360331 479706 556661 361008 
3.88889 2.95243e+06 49810.9 81162.5 138085 199319 267211 345730 427191 437165 215603 
3.9899 3.34095e+06 53614.2 86484.3 144695 203585 262914 321812 364145 317008 100563 
4.09091 3.72685e+06 56695.1 90464.3 148623 203321 251831 289188 294045 205140 26312.7 
4.19192 4.0946e+06 58814.5 92740.3 149350 198041 233944 249216 221363 110648 10.1686 
4.29293 4.42625e+06 59748.8 92993.5 146476 187529 209731 204010 151296 41809.8 24300.7 
4.39394 4.70219e+06 59312 90984.4 139787 171912 180220 156372 89339.9 5073.48 96445.2 
4.49495 4.90222e+06 57379.4 86590.8 129303 151718 146991 109631 40762.6 4077.88 208025 
4.59596 5.00703e+06 53911.1 79842.2 115333 127900 112123 67383.7 9994.62 38873.3 345374 
4.69697 5.00001e+06 48972.9 70947.1 98490.6 101822 78071.2 33163.4 20.2703 105483 490810 
4.79798 4.86918e+06 42751.2 60308.3 79702.1 75200.9 47472.7 10047.3 11844.9 195937 624618 
4.89899 4.60927e+06 35557.2 48519.7 60164.2 49987.6 22901.9 250.52 44131.5 298868 727607 
5 4.22348e+06 27820.5 36341.8 41273 28204.6 6579.81 4759.05 93090.9 400668 783924 
5 4.22348e+06 27820.5 36341.8 41273 28204.6 6579.81 4759.05 93090.9 400668 783924 
5.10263 3.73545e+06 19420 23582.5 22824.7 10057.7 5.50105 27728.4 166924 512655 801498 
5.21 3.28445e+06 12207.3 13102.6 9229.1 839 8034 71130.4 260966 623681 784531 
5.32233 2.87015e+06 6423.19 5373.48 1455.71 2099.3 32456.3 135631 371772 724313 729832 
5.43984 2.49194e+06 2332.15 903.722 510.336 15313.8 74598.8 220600 493628 803906 638054 
5.56279 2.14892e+06 221.95 232.737 7401.83 41774.6 135079 323739 618412 851585 514916 
5.69141 1.83996e+06 402.474 3921.3 23097.2 82456.8 213529 440756 735743 857690 372008 
5.82597 1.56368e+06 3203.64 12538 48463.6 137858 308309 565142 833524 815639 226800 
5.96675 1.31849e+06 8972.1 26641 84195 207815 416235 688141 898975 724039 101392 
6.11402 1.10261e+06 18066.5 46754.5 130725 291310 532368 799022 920243 588715 19667.9 
6.2681 914137 30851.1 73338.8 188126 386273 649922 885747 888534 424110 2744.05 
6.4293 751021 47687.6 106755 255992 489414 760361 936129 800614 253399 63087.4 
